87785400,宝宝爱牙齿,游戏,6157,812,福州元燕网络科技有限公司,宝宝小牙医。宝宝儿童益智小游戏，开发宝宝大脑，通过给可爱的小动物看牙齿，让宝宝在游戏中当上小牙医。,"{'07-16': '6132', '07-17': '6265', '07-18': '6211', '07-19': '6129', '07-20': '6154', '07-21': '6228', '07-22': '6223', '07-23': '6028', '07-24': '6033', '07-25': '6195', '07-26': '5932', '07-27': '6142', '07-28': '5952', '07-29': '6110', '07-30': '6054', '07-31': '6147', '08-01': '6234', '08-02': '6099', '08-03': '6271', '08-04': '6185', '08-05': '6197', '08-06': '6281', '08-07': '5924', '08-08': '6078', '08-09': '6056', '08-10': '6072', '08-11': '5898', '08-12': '6124', '08-13': '6030', '08-14': '6157'}"
88688052,欢乐球球,游戏,6110,40,个人,欢乐球球，弹性十足，比一比，跳一跳，看谁最厉害~,"{'07-16': '6547', '07-17': '6242', '07-18': '6398', '07-19': '6261', '07-20': '6196', '07-21': '6299', '07-22': '6168', '07-23': '6470', '07-24': '6453', '07-25': '6278', '07-26': '6592', '07-27': '6584', '07-28': '6479', '07-29': '6499', '07-30': '6755', '07-31': '6392', '08-01': '6692', '08-02': '6694', '08-03': '6703', '08-04': '6487', '08-05': '6473', '08-06': '6604', '08-07': '6459', '08-08': '6441', '08-09': '6424', '08-10': '6158', '08-11': '6092', '08-12': '6019', '08-13': '6261', '08-14': '6110'}"
88454702,开心消消乐,游戏,6092,56,乐元素科技(北京)股份有限公司,《开心消消乐》官方出品，为粉丝精心打造的资讯和社交平台，提供最新游戏资讯、攻略和活动，也有超多社区好友与您分享游戏乐趣~,"{'07-16': '6272', '07-17': '6393', '07-18': '6314', '07-19': '6490', '07-20': '6250', '07-21': '6185', '07-22': '6089', '07-23': '6415', '07-24': '6197', '07-25': '6500', '07-26': '6157', '07-27': '6353', '07-28': '6330', '07-29': '6310', '07-30': '6196', '07-31': '6314', '08-01': '6411', '08-02': '6240', '08-03': '6500', '08-04': '6395', '08-05': '6371', '08-06': '6272', '08-07': '6341', '08-08': '6427', '08-09': '6280', '08-10': '6064', '08-11': '6177', '08-12': '6229', '08-13': '6120', '08-14': '6092'}"
87814983,泡泡龙大师,游戏,6078,15,个人,超好玩的经典泡泡龙消除！,"{'07-16': '6410', '07-17': '6297', '07-18': '6361', '07-19': '6432', '07-20': '6427', '07-21': '6448', '07-22': '6547', '07-23': '6446', '07-24': '6432', '07-25': '6306', '07-26': '6370', '07-27': '6328', '07-28': '6365', '07-29': '6339', '07-30': '6460', '07-31': '6284', '08-01': '6382', '08-02': '6317', '08-03': '6381', '08-04': '6343', '08-05': '6375', '08-06': '6260', '08-07': '6403', '08-08': '6283', '08-09': '5998', '08-10': '6019', '08-11': '6062', '08-12': '6034', '08-13': '6204', '08-14': '6078'}"
87547502,图形穿越,游戏,6051,839,个人,3D类休闲游戏，圆形、方形、三角形，so easy!，真的吗？试试就知道~~~,"{'07-16': '6441', '07-17': '6715', '07-18': '6554', '07-19': '6416', '07-20': '6471', '07-21': '6497', '07-22': '6562', '07-23': '6277', '07-24': '6512', '07-25': '6511', '07-26': '6520', '07-27': '6503', '07-28': '6489', '07-29': '6609', '07-30': '6585', '07-31': '6562', '08-01': '6257', '08-02': '6335', '08-03': '6156', '08-04': '6279', '08-05': '6204', '08-06': '6132', '08-07': '6127', '08-08': '6230', '08-09': '6220', '08-10': '5969', '08-11': '5914', '08-12': '6147', '08-13': '5885', '08-14': '6051'}"
87598329,爆破飞车,游戏,6039,715,个人,快来游戏中爆破其他玩家的飞车！ 简单合成获得最强改装超级跑车！,"{'07-16': '6072', '07-17': '5876', '07-18': '6017', '07-19': '5767', '07-20': '5840', '07-21': '5832', '07-22': '5950', '07-23': '5960', '07-24': '6042', '07-25': '5758', '07-26': '5747', '07-27': '5837', '07-28': '5761', '07-29': '5783', '07-30': '5805', '07-31': '5909', '08-01': '5986', '08-02': '6073', '08-03': '5836', '08-04': '5800', '08-05': '6000', '08-06': '5865', '08-07': '5689', '08-08': '5787', '08-09': '5773', '08-10': '5930', '08-11': '6091', '08-12': '6059', '08-13': '5999', '08-14': '6039'}"
87550559,带我上车,游戏,6038,824,,带我上车,"{'07-16': '6013', '07-17': '6198', '07-18': '6028', '07-19': '6231', '07-20': '6191', '07-21': '6312', '07-22': '6236', '07-23': '6283', '07-24': '6240', '07-25': '6008', '07-26': '5924', '07-27': '5935', '07-28': '5834', '07-29': '5871', '07-30': '5906', '07-31': '5865', '08-01': '5902', '08-02': '6001', '08-03': '6120', '08-04': '5974', '08-05': '6152', '08-06': '6042', '08-07': '6002', '08-08': '6040', '08-09': '6066', '08-10': '5801', '08-11': '5696', '08-12': '5763', '08-13': '5896', '08-14': '6038'}"
87550554,飞刀贼6,游戏,6036,56,,超刺激的飞刀对决，和百万玩家一起在线PK！,"{'07-16': '6380', '07-17': '6362', '07-18': '6091', '07-19': '6119', '07-20': '6039', '07-21': '6199', '07-22': '6226', '07-23': '6176', '07-24': '6103', '07-25': '5994', '07-26': '6107', '07-27': '6222', '07-28': '6318', '07-29': '6217', '07-30': '6114', '07-31': '6009', '08-01': '6254', '08-02': '6126', '08-03': '5980', '08-04': '5880', '08-05': '6046', '08-06': '5989', '08-07': '6064', '08-08': '6061', '08-09': '6033', '08-10': '5885', '08-11': '5909', '08-12': '5793', '08-13': '6079', '08-14': '6036'}"
87648231,守护蛋蛋,游戏,6030,715,个人,不要让蛋蛋掉下车哦~,"{'07-16': '6048', '07-17': '5987', '07-18': '6023', '07-19': '6199', '07-20': '6018', '07-21': '6158', '07-22': '6035', '07-23': '5978', '07-24': '5869', '07-25': '6176', '07-26': '5901', '07-27': '6105', '07-28': '5917', '07-29': '6028', '07-30': '5986', '07-31': '5920', '08-01': '6022', '08-02': '5991', '08-03': '6041', '08-04': '6091', '08-05': '5960', '08-06': '5961', '08-07': '6096', '08-08': '6016', '08-09': '5880', '08-10': '6022', '08-11': '5987', '08-12': '5815', '08-13': '5990', '08-14': '6030'}"
87800656,吃鸡碰碰车,游戏,5993,474,个人,激情碰碰，欢乐无限！,"{'07-16': '6143', '07-17': '6170', '07-18': '6074', '07-19': '6060', '07-20': '5775', '07-21': '5908', '07-22': '5650', '07-23': '5994', '07-24': '5975', '07-25': '5737', '07-26': '5732', '07-27': '5767', '07-28': '5889', '07-29': '5708', '07-30': '5734', '07-31': '5997', '08-01': '5736', '08-02': '5861', '08-03': '5886', '08-04': '6011', '08-05': '5756', '08-06': '5779', '08-07': '5953', '08-08': '5804', '08-09': '5747', '08-10': '5965', '08-11': '6039', '08-12': '5914', '08-13': '5992', '08-14': '5993'}"
87544944,疯狂派对游戏软件,游戏,5937,736,个人,这是一款非常魔性且蠢萌的多人格斗类游戏。将对手丢出场外，你就赢啦！,"{'07-16': '6290', '07-17': '6335', '07-18': '6119', '07-19': '6292', '07-20': '6375', '07-21': '6178', '07-22': '6284', '07-23': '6141', '07-24': '6228', '07-25': '6321', '07-26': '6172', '07-27': '6261', '07-28': '6210', '07-29': '6242', '07-30': '6082', '07-31': '6240', '08-01': '6315', '08-02': '6314', '08-03': '6082', '08-04': '6010', '08-05': '6013', '08-06': '6066', '08-07': '6147', '08-08': '6069', '08-09': '6116', '08-10': '6044', '08-11': '5891', '08-12': '6181', '08-13': '5886', '08-14': '5937'}"
88634652,星星消除计划,游戏,5902,784,成都千墨科技有限公司,全民玩转星星，消消乐趣无穷。,"{'07-16': '5868', '07-17': '5685', '07-18': '5932', '07-19': '5798', '07-20': '5756', '07-21': '5890', '07-22': '5853', '07-23': '5909', '07-24': '5882', '07-25': '5933', '07-26': '6012', '07-27': '5695', '07-28': '5755', '07-29': '5700', '07-30': '5803', '07-31': '5885', '08-01': '5762', '08-02': '5925', '08-03': '5764', '08-04': '5854', '08-05': '5728', '08-06': '5657', '08-07': '5931', '08-08': '5629', '08-09': '5682', '08-10': '5896', '08-11': '5840', '08-12': '5790', '08-13': '5813', '08-14': '5902'}"
